"beta_1_MB","beta_1_MF","beta_2","alpha","pers","w","sub","group","condition","age","cond_order"
2.48555062495225,0.572474499980072,3.80778826940418,0.973410989296262,-0.157844687625205,0.812796011611336,2,"HC","BID",34,"NTfirst"
0.335920987181802,2.2747075694958,1.13020074080073,0.869322361687077,0.171452559132752,0.128674370899133,3,"HC","BID",24,"BIDfirst"
0.678476987231659,1.42378160754967,2.722954090296,0.877641628792431,0.886274718783673,0.322737168926753,6,"HC","BID",27,"NTfirst"
0.304712113015903,0.766986754396359,0.405146319126422,0.173258350877811,0.72112896461344,0.284326243389307,11,"HC","BID",26,"BIDfirst"
0.360146808352236,1.29401622522322,2.63622172054912,0.445823030285863,0.886474228518914,0.217721470642336,12,"HC","BID",35,"BIDfirst"
0.180345427245167,2.44730679986999,4.76101273031432,0.967144854794569,0.288643821697523,0.0686336743440224,13,"HC","BID",26,"BIDfirst"
0.481882143413655,0.756379268535078,2.37648017120871,0.820701468393604,1.50952740790534,0.389160268392185,18,"HC","BID",30,"NTfirst"
0.217455633019705,0.515488847705588,0.369964491207659,0.831517681980723,0.0442037003724586,0.296687728386357,23,"HC","BID",22,"BIDfirst"
0.209178684992016,2.05953567913146,2.51469544021938,0.63184641376105,0.145425909276156,0.0922014195792479,25,"HC","BID",27,"BIDfirst"
0.247277576467103,1.1431699246929,1.54877192003568,0.739779617722383,0.943497401639196,0.177840282542712,26,"HC","BID",29,"BIDfirst"
1.20020632252661,0.77357626192605,2.54323133688291,0.919341953778935,0.595609187132039,0.608074228631129,28,"HC","BID",22,"BIDfirst"
0.135279367514638,1.04196484572474,0.78207849196632,0.43410779939998,1.16452761410959,0.114911898477203,29,"HC","BID",22,"NTfirst"
0.295473869692947,1.79326018512594,2.30944644894005,0.895152289820568,0.69746874713773,0.141460742219079,30,"HC","BID",32,"NTfirst"
0.415454291723282,2.20043049124202,2.6937985331973,0.935057624650907,0.889707004022254,0.15881979758005,35,"HC","BID",30,"NTfirst"
0.187265295184036,1.93792126451438,0.92360754262694,0.907879596082413,0.0418149736028618,0.0881171087448487,37,"HC","BID",21,"NTfirst"
0.265991659332426,1.31236293401144,2.72349786319881,0.944577293114644,0.458801400765871,0.168524652479328,40,"HC","BID",28,"BIDfirst"
0.415524189293787,1.16159840622757,0.903894563392743,0.902619521444235,0.886802574633429,0.263469809178928,41,"HC","BID",27,"NTfirst"
0.274642062959462,1.88934387009207,2.45384256632751,0.938197125367051,0.37538819882984,0.126914902155661,42,"HC","BID",23,"BIDfirst"
0.557757471222586,0.903715447786135,3.19027297696688,0.311971657931701,1.3044683685728,0.38164064757416,43,"HC","BID",21,"BIDfirst"
0.27525532407505,1.7634445312185,2.39322125795359,0.929965720105135,-0.318584326541413,0.135015129059013,47,"HC","BID",26,"NTfirst"
0.734868206900124,2.68059814275055,1.94675499462323,0.430100896747957,1.51253758904069,0.215158965619815,48,"HC","BID",24,"BIDfirst"
0.18645624957437,1.57178297345485,2.2682714103838,0.776209425006783,1.07117834590971,0.106047144855027,49,"HC","BID",26,"NTfirst"
0.467813041717242,1.32295621777974,1.33425826632249,0.389590320904767,0.424519729683906,0.261235800891874,50,"HC","BID",25,"BIDfirst"
0.300084958440464,1.22605757019234,0.208965240356619,0.223228422346371,0.698359747037504,0.196629707127876,54,"HC","BID",23,"NTfirst"
0.761140302676462,0.999411979986937,3.27036335677941,0.598646118316776,1.76821813178031,0.432330417092183,61,"HC","BID",37,"NTfirst"
0.793481677864865,1.23556708219619,3.02605139388664,0.408043835512456,1.07992435453832,0.391060921493572,65,"HC","BID",25,"BIDfirst"
0.232058990890757,0.942183812299175,2.9381788744835,0.80471887109067,1.05869874054708,0.197624367175467,66,"HC","BID",22,"BIDfirst"
0.272034831834863,2.3240199285531,4.58200546534695,0.934943834891967,0.544504973372173,0.104787786446465,67,"HC","BID",34,"NTfirst"
0.859506171360284,1.39255339065123,2.0634654165108,0.297185522983502,0.886412741864283,0.381653392236475,71,"HC","BID",23,"BIDfirst"
1.90708557967664,0.835351766293061,3.766026751357,0.902511956820836,0.796804503447206,0.695398048921446,72,"HC","BID",21,"BIDfirst"
0.357674857102621,2.19277056051564,5.78607263393767,0.778216158207444,0.345823539531638,0.140240153595068,74,"HC","BID",23,"BIDfirst"
2.58516722734049,0.73930914818252,3.51719718138948,0.488442560818649,1.0264524787628,0.777616362797521,76,"HC","BID",20,"NTfirst"
0.207174082212232,0.651743530170146,1.02030348796599,0.16772654333349,0.658175057524844,0.241203672186432,78,"HC","BID",24,"NTfirst"
0.440215401588022,1.17543104315398,1.45355643935981,0.153201411206452,1.41642707738509,0.272470132943176,80,"HC","BID",32,"NTfirst"
0.31228919933773,1.68041144601833,2.49010098462776,0.900866784432966,0.684179238918571,0.156716564560519,83,"HC","BID",22,"NTfirst"
0.550014278441981,0.821168263654562,1.43441122821183,0.0927033578699467,0.672173887737933,0.401124038234185,84,"HC","BID",35,"BIDfirst"
