"beta_1_MB","beta_1_MF","beta_2","alpha","pers","w","sub","group","condition","age","cond_order"
5.04005430551083,0.359097188359748,2.21309404079038,0.965900513913359,0.250856290798953,0.933490069917946,2,"HC","BID",34,"NTfirst"
1.43367571246366,2.18460993364315,1.04124759741188,0.895828308313682,0.560560735360553,0.396230660784414,3,"HC","BID",24,"BIDfirst"
2.09970231288212,0.560619440925971,2.38699699448364,0.937363309799638,1.40377923676924,0.789266302046556,6,"HC","BID",27,"NTfirst"
0.672603431882411,0.806800058109205,0.792649376071204,0.776713009681224,1.83984328788294,0.454645021748747,11,"HC","BID",26,"BIDfirst"
0.831518630304426,1.37558812959071,1.38795505136891,0.557778958237327,1.7097142221191,0.376745994083191,12,"HC","BID",35,"BIDfirst"
0.69267733890177,2.13380651065259,1.27810640353893,0.890574969296847,0.606987376025429,0.245066795273209,13,"HC","BID",26,"BIDfirst"
1.69085557529874,0.426583640813549,0.930213152892346,0.790196226585853,2.03321518313821,0.798537952084984,18,"HC","BID",30,"NTfirst"
0.425469700398542,1.77037595154185,1.59623925809504,0.524982007729358,0.576326298282103,0.193761205402834,25,"HC","BID",27,"BIDfirst"
0.772591459771413,0.751622278211711,1.30795307188022,0.844639189969648,1.50343873348331,0.506878688020306,26,"HC","BID",29,"BIDfirst"
4.62280842426698,0.512183709831946,2.36865907864215,0.887903498178821,0.974732293300031,0.900256184146654,28,"HC","BID",22,"BIDfirst"
0.397429698311819,0.376945319440274,0.988503492669403,0.775129369904321,2.11782669128437,0.513226394448395,29,"HC","BID",22,"NTfirst"
1.23484302107155,1.30094053477543,1.29158783060068,0.809023991602221,1.15481256710013,0.486967043470357,30,"HC","BID",32,"NTfirst"
1.32188955765354,1.48029778221613,1.05923969317228,0.7873647337558,1.24756394111405,0.471734897537229,35,"HC","BID",30,"NTfirst"
0.510197255836365,1.76478666914071,0.838725992940886,0.841686592176471,0.381900748715576,0.22426411467567,37,"HC","BID",21,"NTfirst"
1.19334174518941,0.930498142733108,0.871058863860968,0.931669741176164,0.8908343837062,0.561879335620118,40,"HC","BID",28,"BIDfirst"
1.40097922769875,1.02420547882867,1.144124296579,0.913355197127199,1.22610171824491,0.577679392389367,41,"HC","BID",27,"NTfirst"
0.729071676315579,1.60838247617332,1.90630798624134,0.758588590796842,0.765947049063403,0.311908439162014,42,"HC","BID",23,"BIDfirst"
1.42857080505696,0.99211606563601,1.71690926332671,0.505752378453534,2.19757383506456,0.590151011414377,43,"HC","BID",21,"BIDfirst"
0.854319318987501,1.21628001585104,1.11964584964791,0.922837807065075,0.271625442913272,0.412595186627025,47,"HC","BID",26,"NTfirst"
1.10449484010932,1.12872003097734,1.54990347673357,0.886523843418079,1.57964769236044,0.494576162110133,49,"HC","BID",26,"NTfirst"
0.999872838580101,1.39665160616154,1.6613672157481,0.625300257558516,1.1402109370648,0.417217875984526,50,"HC","BID",25,"BIDfirst"
1.84962157467728,0.450036699991514,2.43260847873608,0.724420124066212,2.90122822142143,0.804302793615574,61,"HC","BID",37,"NTfirst"
2.32125979785698,1.2662872444348,2.06218071119146,0.487655291568207,1.786292835643,0.647032574205389,65,"HC","BID",25,"BIDfirst"
0.485643492137778,0.497748915748039,1.25814318914647,0.750551585012662,1.65780951046954,0.493845069621655,66,"HC","BID",22,"BIDfirst"
1.24972644833392,2.02078617223754,1.43015151207881,0.8600741679419,0.710231020517835,0.382119439158608,67,"HC","BID",34,"NTfirst"
2.98785959563865,0.64905767945175,1.6885777721598,0.550198334324531,2.03170607084758,0.821536309363644,71,"HC","BID",23,"BIDfirst"
4.82575368705707,0.454847930931184,2.75716558309041,0.916923727368922,1.15849589491951,0.913864373070342,72,"HC","BID",21,"BIDfirst"
1.44194188164313,1.44956178145823,1.93008789229061,0.849544473255701,0.899359468679134,0.49868236379702,74,"HC","BID",23,"BIDfirst"
6.53653344097656,0.40890880681949,1.80712921873349,0.66870134114062,1.97030267033138,0.941125591109875,76,"HC","BID",20,"NTfirst"
0.428852654781893,0.417965285848182,0.912845021403067,0.194339960231405,1.53362833048788,0.50642840002044,78,"HC","BID",24,"NTfirst"
1.06402627172453,1.39228575841262,2.37639398561686,0.537692587043776,3.0248106100185,0.433180417906889,80,"HC","BID",32,"NTfirst"
0.903755843087801,1.43977651391511,1.6672646367604,0.734923427289414,0.939377182412064,0.385638303813989,83,"HC","BID",22,"NTfirst"
